"Q.Id","Q.CreationDate","A.AcceptedAnswerId","A.OwnerUserId","A.LastEditorUserId","A.Score","A.CommentCount","A.CreationDate"
40741283,"2016-11-22 11:59:57","None","3827575","None",0,1,"2016-12-03 12:52:47"
40949300,"2016-12-03 15:20:48","None","190376","None",1,1,"2016-12-03 15:51:24"
40949528,"2016-12-03 15:42:59","None","310086","None",2,0,"2016-12-03 19:24:53"
40951735,"2016-12-03 19:39:54","None","3447343","3447343",9,0,"2016-12-03 19:48:52"
40948117,"2016-12-03 13:12:04","None","5352399","5352399",0,0,"2016-12-03 21:45:36"
40951602,"2016-12-03 19:25:38","None","419116","None",8,2,"2016-12-03 22:24:39"
40952163,"2016-12-03 20:27:16","None","5538787","None",4,4,"2016-12-03 22:37:04"
40951175,"2016-12-03 18:35:17","None","3574081","None",0,1,"2016-12-03 23:00:37"
40945261,"2016-12-03 07:14:39","None","419116","419116",1,0,"2016-12-03 23:10:16"
40949493,"2016-12-03 15:39:37","None","7105182","None",0,1,"2016-12-03 23:53:52"
40952423,"2016-12-03 20:58:09","None","1855677","None",0,0,"2016-12-04 00:06:18"
40902641,"2016-12-01 04:25:13","None","5818237","None",1,0,"2016-12-04 00:45:11"
38340070,"2016-07-12 22:51:16","None","3160197","None",0,0,"2016-12-04 01:46:54"
40886650,"2016-11-30 11:01:34","None","1637710","None",0,0,"2016-12-04 08:38:13"
40955104,"2016-12-04 03:38:12","None","7247312","None",3,0,"2016-12-04 08:55:26"
40917017,"2016-12-01 17:39:08","None","1833854","None",0,0,"2016-12-04 09:10:14"
40943314,"2016-12-03 01:27:10","None","4647470","None",2,1,"2016-12-04 09:51:19"
40955728,"2016-12-04 05:29:59","None","1060350","1060350",3,1,"2016-12-04 09:53:45"
40957513,"2016-12-04 10:10:47","None","1097347","1097347",1,0,"2016-12-04 10:29:28"
40358892,"2016-11-01 11:11:08","None","2641587","None",4,3,"2016-12-04 10:54:03"
40697652,"2016-11-19 20:36:28","None","7183388","None",0,0,"2016-12-04 12:17:00"
40938372,"2016-12-02 18:03:24","None","6281477","6281477",1,4,"2016-12-04 14:38:56"
40277327,"2016-10-27 06:10:15","None","1417053","None",0,0,"2016-12-04 16:33:06"
40959177,"2016-12-04 13:34:03","None","2829876","None",0,1,"2016-12-04 16:34:54"
40810619,"2016-11-25 18:22:33","None","1417053","None",2,0,"2016-12-04 16:36:32"
40955125,"2016-12-04 03:41:16","None","7238731","None",0,2,"2016-12-04 18:08:28"
40960978,"2016-12-04 16:42:46","None","1538049","1538049",7,0,"2016-12-04 18:08:48"
40961902,"2016-12-04 18:12:47","None","1372608","None",0,0,"2016-12-04 19:18:27"
40951613,"2016-12-03 19:26:40","None","1771479","-1",1,0,"2016-12-04 20:20:42"
40917977,"2016-12-01 18:34:04","None","2138610","None",0,0,"2016-12-04 20:23:26"
40963886,"2016-12-04 21:28:55","None","4752675","3093387",2,0,"2016-12-04 21:33:49"
40963738,"2016-12-04 21:14:16","None","5352399","5352399",0,0,"2016-12-04 21:52:00"
40964817,"2016-12-04 23:09:46","None","5352399","-1",0,0,"2016-12-04 23:35:28"
40965012,"2016-12-04 23:34:06","None","4891738","None",4,6,"2016-12-04 23:42:42"
40965839,"2016-12-05 01:30:00","None","2847699","None",0,2,"2016-12-05 01:56:16"
40955505,"2016-12-04 04:52:15","None","419116","None",1,0,"2016-12-05 02:40:46"
40965237,"2016-12-05 00:02:21","None","839957","839957",1,0,"2016-12-05 03:40:41"
40966589,"2016-12-05 03:16:56","None","4896087","None",2,0,"2016-12-05 04:54:03"
40938478,"2016-12-02 18:09:37","None","4141980","4141980",2,2,"2016-12-05 09:03:08"
40971425,"2016-12-05 09:51:23","None","3761456","None",0,1,"2016-12-05 10:34:23"
40970782,"2016-12-05 09:17:53","None","3994824","None",1,4,"2016-12-05 10:34:24"
40967392,"2016-12-05 05:01:15","None","699305","None",1,2,"2016-12-05 14:05:40"
40470381,"2016-11-07 16:52:26","None","5651936","-1",1,0,"2016-12-05 15:47:17"
40978155,"2016-12-05 15:52:42","None","4162402","4162402",1,6,"2016-12-05 15:57:42"
40975371,"2016-12-05 13:27:44","None","3574081","None",1,2,"2016-12-05 16:13:09"
40968088,"2016-12-05 06:09:35","None","3574081","None",1,1,"2016-12-05 16:42:16"
40978688,"2016-12-05 16:20:31","None","3801801","3801801",5,0,"2016-12-05 16:46:31"
40938834,"2016-12-02 18:32:04","None","6933420","None",4,12,"2016-12-05 17:25:55"
40979688,"2016-12-05 17:13:42","None","3574081","-1",9,5,"2016-12-05 17:30:54"
40980035,"2016-12-05 17:34:06","None","419116","None",9,3,"2016-12-05 17:41:30"
40979777,"2016-12-05 17:18:45","None","4706171","4706171",0,3,"2016-12-05 17:51:14"
40980336,"2016-12-05 17:53:02","None","5935455","None",0,0,"2016-12-05 17:59:56"
35508356,"2016-02-19 15:03:09","None","3574081","None",2,0,"2016-12-05 19:18:01"
35621745,"2016-02-25 08:15:31","None","3574081","None",1,0,"2016-12-05 19:36:29"
40966850,"2016-12-05 03:56:14","None","419116","None",2,1,"2016-12-05 20:02:55"
40977530,"2016-12-05 15:21:14","None","4785185","None",1,1,"2016-12-05 21:59:53"
40984024,"2016-12-05 21:52:03","None","1537925","-1",2,0,"2016-12-05 22:09:53"
40880099,"2016-11-30 04:05:53","None","3574081","None",1,1,"2016-12-05 22:28:05"
40803697,"2016-11-25 11:12:51","None","3574081","3574081",2,8,"2016-12-05 23:40:55"
40471987,"2016-11-07 18:25:20","None","2429640","None",1,0,"2016-12-05 23:44:02"
39734146,"2016-09-27 20:54:15","None","4001737","3924118",31,2,"2016-12-06 00:51:45"
40963621,"2016-12-04 21:02:30","None","498609","498609",1,1,"2016-12-06 01:45:54"
40880345,"2016-11-30 04:31:06","None","931341","None",0,0,"2016-12-06 01:50:09"
40987217,"2016-12-06 03:13:19","None","3558644","None",0,0,"2016-12-06 03:29:28"
4098737,"2010-11-04 16:15:24","None","481927","None",7,1,"2010-11-04 16:22:03"
40965685,"2016-12-05 01:06:50","None","190277","None",1,5,"2016-12-06 05:03:39"
40988214,"2016-12-06 05:07:23","None","6693951","None",1,4,"2016-12-06 05:37:14"
40467893,"2016-11-07 14:43:34","None","7255443","None",1,0,"2016-12-06 06:02:17"
40989168,"2016-12-06 06:32:11","None","1279459","1279459",-2,0,"2016-12-06 06:47:52"
40985366,"2016-12-05 23:40:02","None","4891738","4891738",1,3,"2016-12-06 06:59:29"
4098581,"2010-11-04 15:59:30","None","5856","None",5,1,"2010-11-04 16:57:58"
38912659,"2016-08-12 07:48:51","None","867889","None",1,0,"2016-12-06 10:01:09"
40893767,"2016-11-30 16:46:10","None","7131163","None",2,0,"2016-12-06 10:07:13"
40983998,"2016-12-05 21:49:48","None","7251180","None",2,0,"2016-12-06 10:08:33"
40992625,"2016-12-06 10:05:18","None","5056575","None",1,0,"2016-12-06 10:09:31"
40992184,"2016-12-06 09:42:12","None","2876799","None",0,0,"2016-12-06 10:13:02"
40982653,"2016-12-05 20:21:55","None","5307563","None",0,0,"2016-12-06 10:22:28"
40993601,"2016-12-06 10:54:25","None","2876799","None",0,1,"2016-12-06 11:06:33"
40994583,"2016-12-06 11:44:46","None","6696049","3068233",14,3,"2016-12-06 12:41:19"
40995661,"2016-12-06 00:41:00","None","1361822","1361822",2,2,"2016-12-06 13:02:46"
40986485,"2016-12-06 01:46:30","None","3325672","None",1,0,"2016-12-06 13:52:20"
40994181,"2016-12-06 11:23:40","None","7256594","None",1,0,"2016-12-06 14:02:03"
40996051,"2016-12-06 13:01:49","None","2543372","None",6,3,"2016-12-06 14:20:33"
40995256,"2016-12-06 00:18:29","None","6744276","-1",1,1,"2016-12-06 14:49:43"
40997873,"2016-12-06 14:36:21","None","5080995","5080995",4,5,"2016-12-06 14:57:00"
40997720,"2016-12-06 14:28:59","None","2439905","-1",0,1,"2016-12-06 15:03:25"
40991975,"2016-12-06 09:32:16","None","5080995","None",4,2,"2016-12-06 15:21:19"
40999100,"2016-12-06 15:34:21","None","4524830","None",1,0,"2016-12-06 15:49:28"
40998774,"2016-12-06 15:19:30","None","583464","None",0,0,"2016-12-06 16:47:50"
40997628,"2016-12-06 14:24:07","None","2641587","None",0,1,"2016-12-06 17:56:45"
41002095,"2016-12-06 18:12:34","None","4706171","4706171",1,0,"2016-12-06 18:32:05"
41000835,"2016-12-06 16:59:41","None","4891738","4891738",3,0,"2016-12-06 18:40:23"
41002372,"2016-12-06 18:31:19","None","2001031","2001031",1,5,"2016-12-06 18:53:21"
41001298,"2016-12-06 17:25:12","None","419116","419116",2,13,"2016-12-06 19:03:34"
38450729,"2016-07-19 06:09:25","None","3427404","3427404",6,1,"2016-12-06 20:17:26"
41003040,"2016-12-06 19:11:56","None","4678222","None",1,1,"2016-12-06 20:18:15"
41004859,"2016-12-06 21:03:31","None","1286571","1286571",1,1,"2016-12-06 21:38:17"
40979675,"2016-12-05 17:12:58","None","699305","None",1,1,"2016-12-06 21:58:28"
41001357,"2016-12-06 17:29:15","None","7020295","None",1,4,"2016-12-06 22:26:35"
40980741,"2016-12-05 18:16:43","None","1060350","None",1,0,"2016-12-06 22:30:16"
40958983,"2016-12-04 13:08:25","None","1985353","None",1,2,"2016-12-06 22:37:30"
41006602,"2016-12-06 23:07:18","None","2761575","None",1,7,"2016-12-07 01:08:43"
41005249,"2016-12-06 21:29:26","None","1695960","None",9,1,"2016-12-07 01:55:44"
4100785,"2010-11-04 20:03:42","None","161161","None",3,1,"2010-11-04 20:12:25"
41006032,"2016-12-06 22:21:10","None","956730","None",4,1,"2016-12-07 04:11:13"
38305367,"2016-07-11 11:06:30","None","3049719","None",0,0,"2016-12-07 04:16:21"
41010675,"2016-12-07 06:18:27","None","3574081","3574081",3,2,"2016-12-07 06:22:11"
41010551,"2016-12-07 06:09:21","None","1535478","None",0,5,"2016-12-07 06:53:22"
41009732,"2016-12-07 04:57:56","None","3574081","3574081",1,1,"2016-12-07 07:07:35"
41008537,"2016-12-07 02:40:49","None","3574081","None",1,2,"2016-12-07 07:26:51"
4092774,"2010-11-04 00:01:27","None","66549","66549",37,4,"2010-11-04 20:42:23"
41013510,"2016-12-07 09:17:26","None","2543372","None",6,0,"2016-12-07 09:45:52"
40973868,"2016-12-05 00:03:17","None","2476373","None",1,2,"2016-12-07 10:53:32"
41007196,"2016-12-07 00:06:49","None","4313064","None",1,1,"2016-12-07 11:26:00"
41007474,"2016-12-07 00:37:43","None","432021","None",0,1,"2016-12-07 11:26:21"
40989449,"2016-12-06 06:50:40","None","4331842","None",1,2,"2016-12-07 11:52:07"
41014923,"2016-12-07 10:24:16","None","6344452","None",2,3,"2016-12-07 12:16:14"
41018454,"2016-12-07 13:13:00","None","243383","987185",10,1,"2016-12-07 13:17:37"
40996430,"2016-12-06 13:21:44","None","1305121","None",0,0,"2016-12-07 14:26:50"
41020524,"2016-12-07 14:50:41","None","395857","None",4,1,"2016-12-07 15:21:39"
41008524,"2016-12-07 02:39:00","None","648265","-1",2,0,"2016-12-07 15:45:02"
40935466,"2016-12-02 15:17:57","None","3684413","None",1,0,"2016-12-07 16:30:27"
41020820,"2016-12-07 15:04:13","None","4488105","4488105",0,5,"2016-12-07 16:34:36"
41021658,"2016-12-07 15:45:10","None","4891738","None",1,0,"2016-12-07 16:38:31"
41008655,"2016-12-07 02:55:24","None","419116","None",1,0,"2016-12-07 17:44:24"
41009119,"2016-12-07 03:52:49","None","3574081","None",2,1,"2016-12-07 18:22:00"
4102357,"2010-11-04 23:32:11","None","71131","71131",8,2,"2010-11-04 23:53:42"
40069883,"2016-10-16 11:47:58","None","4068846","None",2,0,"2016-12-07 18:44:04"
41025050,"2016-12-07 18:47:00","None","121687","None",3,0,"2016-12-07 19:17:35"
40986009,"2016-12-06 00:50:22","None","1714410","1714410",4,4,"2016-12-07 21:14:00"
41020322,"2016-12-07 14:41:38","None","1714410","-1",2,10,"2016-12-07 21:17:08"
41029373,"2016-12-07 23:43:56","None","3429422","None",2,1,"2016-12-08 01:11:05"
41030075,"2016-12-08 01:03:42","None","839957","839957",1,1,"2016-12-08 01:21:06"
41030418,"2016-12-08 01:42:01","None","3707607","None",1,0,"2016-12-08 01:56:45"
41027247,"2016-12-07 20:58:44","None","419116","None",2,0,"2016-12-08 03:28:00"
41032075,"2016-12-08 04:59:47","None","3574081","None",8,3,"2016-12-08 05:46:39"
41032858,"2016-12-08 06:08:19","None","4891738","None",5,1,"2016-12-08 07:10:47"
4102306,"2010-11-04 23:23:07","None","481927","481927",3,2,"2010-11-05 03:26:18"
41031978,"2016-12-08 04:48:51","None","45269","None",5,3,"2016-12-08 08:15:49"
41034888,"2016-12-08 08:27:02","None","5080995","None",2,7,"2016-12-08 08:37:16"
41032889,"2016-12-08 06:11:28","None","2641587","-1",0,1,"2016-12-08 10:57:49"
40696501,"2016-11-19 18:31:45","None","4551240","None",0,0,"2016-12-08 11:47:37"
40956532,"2016-12-04 07:43:22","None","7222513","7222513",2,4,"2016-12-08 12:02:15"
29598801,"2015-04-13 06:08:38","None","3520440","7929151",1,0,"2016-12-08 13:05:12"
41040508,"2016-12-08 13:20:02","None","5015569","-1",1,2,"2016-12-08 13:50:54"
41041957,"2016-12-08 14:35:19","None","2543372","2543372",2,3,"2016-12-08 15:01:13"
41043338,"2016-12-08 15:44:09","None","243383","None",1,3,"2016-12-08 15:51:45"
41045335,"2016-12-08 17:26:51","None","4221706","4221706",3,10,"2016-12-08 18:12:22"
41016836,"2016-12-07 11:57:01","None","419116","None",0,0,"2016-12-08 18:35:21"
41028846,"2016-12-07 22:54:15","None","1461210","1461210",6,5,"2016-12-08 21:28:35"
40998533,"2016-12-06 15:07:38","None","3463754","-1",0,0,"2016-12-08 21:31:58"
41049101,"2016-12-08 21:27:21","None","2372064","None",0,0,"2016-12-08 22:15:24"
40790067,"2016-11-24 15:30:43","None","5825947","None",0,0,"2016-12-08 23:59:05"
41050906,"2016-12-08 23:53:07","None","5352399","-1",1,0,"2016-12-09 00:39:46"
41052192,"2016-12-09 02:29:30","None","3574081","None",0,5,"2016-12-09 05:10:44"
41054025,"2016-12-09 06:00:45","None","5835763","5835763",3,0,"2016-12-09 07:07:37"
41056758,"2016-12-09 09:08:18","None","5038107","None",1,1,"2016-12-09 09:15:10"
41047151,"2016-12-08 19:16:24","None","2641587","None",3,15,"2016-12-09 09:32:08"
40976996,"2016-12-05 14:51:23","None","2353472","None",8,0,"2016-12-09 09:38:04"
41058131,"2016-12-09 10:21:13","None","5080995","None",0,0,"2016-12-09 10:56:36"
41051191,"2016-12-09 00:26:03","None","3429422","3429422",1,9,"2016-12-09 11:48:21"
40954797,"2016-12-04 02:39:56","None","6483529","None",1,0,"2016-12-09 12:43:10"
41057284,"2016-12-09 09:39:08","None","7271874","None",0,1,"2016-12-09 13:25:04"
40116215,"2016-10-18 19:11:39","None","2444909","2444909",3,0,"2016-12-09 13:58:05"
41062185,"2016-12-09 14:02:30","None","3574081","None",1,0,"2016-12-09 14:15:52"
41054149,"2016-12-09 06:10:59","None","4243087","None",1,5,"2016-12-09 15:10:33"
41060913,"2016-12-09 00:50:27","None","114795","None",0,1,"2016-12-09 15:32:06"
41061503,"2016-12-09 13:23:32","None","5806768","None",0,2,"2016-12-09 15:35:13"
41063530,"2016-12-09 15:18:29","None","4221706","None",6,2,"2016-12-09 15:41:00"
41061994,"2016-12-09 13:52:44","None","5480134","None",1,0,"2016-12-09 15:41:30"
40244627,"2016-10-25 16:01:39","None","7066800","None",0,0,"2016-12-09 17:05:39"
41065945,"2016-12-09 17:38:37","None","3574081","None",2,1,"2016-12-09 17:54:20"
41066244,"2016-12-09 17:56:47","None","3574081","3574081",33,0,"2016-12-09 18:04:49"
41066853,"2016-12-09 18:38:52","None","3574081","None",0,1,"2016-12-09 19:06:08"
41067425,"2016-12-09 19:18:13","None","2285236","2285236",4,1,"2016-12-09 19:22:45"
41067917,"2016-12-09 19:56:55","None","419116","None",1,2,"2016-12-09 22:25:36"
41070330,"2016-12-09 23:15:31","None","3574081","None",11,6,"2016-12-10 01:36:53"
41072032,"2016-12-10 04:02:16","None","4701228","None",1,0,"2016-12-10 05:03:12"
34842405,"2016-01-17 19:05:33","None","5798668","None",12,0,"2016-12-10 10:33:47"
39505783,"2016-09-15 07:54:59","None","6077548","5726823",3,0,"2016-12-10 13:59:10"
40934748,"2016-12-02 14:41:19","None","4891738","-1",1,0,"2016-12-10 14:29:28"
41040641,"2016-12-08 13:26:45","None","5758382","None",0,0,"2016-12-10 15:55:45"
41064802,"2016-12-09 16:26:01","None","2439854","None",1,0,"2016-12-10 16:01:25"
41077285,"2016-12-10 15:46:07","None","4234910","None",1,0,"2016-12-10 16:09:06"
41078003,"2016-12-10 16:59:45","None","3707607","None",1,1,"2016-12-10 18:04:57"
41076396,"2016-12-10 14:01:16","None","2008194","None",1,0,"2016-12-10 18:36:28"
41078209,"2016-12-10 17:22:44","None","414413","None",2,0,"2016-12-10 19:26:26"
41078835,"2016-12-10 18:26:15","None","5582033","None",3,0,"2016-12-10 20:12:14"
41077940,"2016-12-10 16:53:35","None","2008194","None",0,0,"2016-12-10 20:29:28"
41075416,"2016-12-10 00:17:16","None","5451344","None",5,0,"2016-12-10 20:59:32"
40991973,"2016-12-06 09:32:11","None","1547734","None",3,0,"2016-12-10 21:51:13"
39848610,"2016-10-04 09:21:50","None","7277946","-1",2,0,"2016-12-10 23:59:28"
40634418,"2016-11-16 14:16:57","None","4891738","-1",8,0,"2016-12-11 01:24:34"
40511787,"2016-11-09 16:32:31","None","6910411","6910411",1,0,"2016-12-11 02:00:34"
41074688,"2016-12-10 10:53:04","None","1501961","1501961",17,4,"2016-12-11 04:50:07"
41080922,"2016-12-10 22:21:00","None","114795","None",0,1,"2016-12-11 09:18:38"
41080045,"2016-12-10 20:33:54","None","5070440","None",1,0,"2016-12-11 09:40:33"
41084045,"2016-12-11 07:47:07","None","2482744","None",1,1,"2016-12-11 09:44:40"
41086401,"2016-12-11 00:54:36","None","1144035","None",0,2,"2016-12-11 13:01:27"
41085755,"2016-12-11 11:41:51","None","395857","None",2,3,"2016-12-11 16:57:16"
41088588,"2016-12-11 16:51:17","None","1885118","None",1,2,"2016-12-11 17:33:35"
41087577,"2016-12-11 15:05:00","None","419116","None",1,1,"2016-12-11 18:37:42"
40813871,"2016-11-26 00:40:01","None","7211678","None",1,0,"2016-12-11 19:02:59"
41091487,"2016-12-11 21:45:38","None","894328","None",0,4,"2016-12-11 22:24:00"
40956970,"2016-12-04 08:51:30","None","1366871","None",4,0,"2016-12-12 00:48:14"
40213923,"2016-10-24 08:33:33","None","4931014","None",2,0,"2016-12-12 01:41:52"
41076047,"2016-12-10 13:24:13","None","6516943","None",1,0,"2016-12-12 03:16:33"
41094718,"2016-12-12 05:34:50","None","1048036","None",0,0,"2016-12-12 06:15:12"
40602368,"2016-11-15 02:57:02","None","1060350","None",1,0,"2016-12-12 07:33:40"
41020826,"2016-12-07 15:04:24","None","6555620","None",1,0,"2016-12-12 11:17:06"
41096954,"2016-12-12 08:39:30","None","5465700","None",1,0,"2016-12-12 13:03:47"
41100742,"2016-12-12 00:15:45","None","3042790","None",0,0,"2016-12-12 15:06:35"
41103077,"2016-12-12 14:28:29","None","395857","None",2,2,"2016-12-12 15:17:01"
41102410,"2016-12-12 13:52:00","None","1361822","None",4,3,"2016-12-12 15:19:55"
41103573,"2016-12-12 14:54:28","None","3574081","None",3,1,"2016-12-12 15:33:02"
29656550,"2015-04-15 17:11:24","None","1534243","-1",8,0,"2016-12-12 15:36:35"
41096896,"2016-12-12 08:36:19","None","5903959","None",3,7,"2016-12-12 16:16:38"
41093277,"2016-12-12 02:06:55","None","3827807","None",0,0,"2016-12-12 16:34:25"
41105751,"2016-12-12 16:57:03","None","1951176","1951176",2,2,"2016-12-12 18:08:51"
41105806,"2016-12-12 17:00:15","None","2484687","None",1,2,"2016-12-12 18:30:38"
41103435,"2016-12-12 14:47:09","None","419116","419116",4,2,"2016-12-12 18:57:15"
41065534,"2016-12-09 17:11:41","None","1190492","None",1,5,"2016-12-12 19:35:49"
41103097,"2016-12-12 14:29:23","None","5708323","None",0,0,"2016-12-12 20:40:45"
41092520,"2016-12-12 00:01:01","None","141969","None",3,0,"2016-12-12 20:52:00"
41109122,"2016-12-12 20:38:07","None","6212875","None",8,1,"2016-12-12 21:12:16"
41043348,"2016-12-08 15:44:46","None","1190492","None",1,2,"2016-12-12 21:48:06"
41109652,"2016-12-12 21:11:34","None","1951176","None",2,1,"2016-12-12 22:15:06"
41111086,"2016-12-12 22:56:58","None","1505504","None",1,0,"2016-12-12 23:22:59"
41111632,"2016-12-12 23:55:29","None","2008194","None",0,6,"2016-12-13 02:27:48"
41112686,"2016-12-13 02:08:30","None","3765034","None",1,4,"2016-12-13 02:38:35"
41112073,"2016-12-13 00:51:44","None","887074","887074",1,3,"2016-12-13 03:02:55"
36690094,"2016-04-18 09:27:49","None","4339490","4339490",3,7,"2016-12-13 05:50:19"
41085549,"2016-12-11 11:17:34","None","3574081","None",4,1,"2016-12-13 06:05:57"
41114825,"2016-12-13 06:24:53","None","4891738","None",3,1,"2016-12-13 06:26:50"
41114857,"2016-12-13 06:27:32","None","2897748","None",1,1,"2016-12-13 06:45:09"
41116782,"2016-12-13 08:43:30","None","5098368","None",5,1,"2016-12-13 09:00:45"
41114922,"2016-12-13 06:32:01","None","1714410","None",0,6,"2016-12-13 09:05:23"
41081942,"2016-12-11 00:55:57","None","3994824","3994824",2,6,"2016-12-13 09:53:01"
41116909,"2016-12-13 08:51:20","None","4177610","None",0,0,"2016-12-13 10:01:30"
41118817,"2016-12-13 10:28:44","None","1485872","1485872",1,0,"2016-12-13 10:47:48"
41103365,"2016-12-12 14:43:55","None","628499","None",1,1,"2016-12-13 11:25:37"
41120332,"2016-12-13 11:45:07","None","2015911","None",1,1,"2016-12-13 12:27:55"
41119813,"2016-12-13 11:19:30","None","4891738","None",2,0,"2016-12-13 12:34:00"
41119406,"2016-12-13 10:57:57","None","554531","None",1,0,"2016-12-13 13:31:56"
41122200,"2016-12-13 13:21:44","None","4504245","4504245",3,3,"2016-12-13 13:36:09"
41121485,"2016-12-13 00:45:27","None","4500078","None",2,1,"2016-12-13 13:48:11"
41108834,"2016-12-12 20:17:21","None","3063482","None",1,0,"2016-12-13 13:51:12"
41121096,"2016-12-13 00:26:07","None","4500078","None",1,1,"2016-12-13 13:57:17"
41122803,"2016-12-13 13:50:42","None","4755970","None",2,0,"2016-12-13 14:08:19"
41049437,"2016-12-08 21:49:53","None","7075673","None",4,2,"2016-12-13 15:16:19"
41123879,"2016-12-13 14:45:13","None","1951176","1951176",10,3,"2016-12-13 15:16:25"
41119635,"2016-12-13 11:10:50","None","3994824","None",2,2,"2016-12-13 15:23:31"
41104549,"2016-12-12 15:50:44","None","5018771","-1",1,0,"2016-12-13 15:53:27"
41111084,"2016-12-12 22:56:50","None","6786975","None",1,1,"2016-12-13 16:45:47"
41123785,"2016-12-13 14:40:48","None","4351030","-1",0,0,"2016-12-13 17:05:18"
41123367,"2016-12-13 14:19:43","None","5080995","None",5,4,"2016-12-13 17:53:08"
41128397,"2016-12-13 18:47:22","None","6207849","None",2,3,"2016-12-13 20:01:18"
41112137,"2016-12-13 00:57:57","None","4904821","None",2,0,"2016-12-13 21:30:13"
41125728,"2016-12-13 16:17:58","None","6785153","None",1,0,"2016-12-13 21:54:25"
41133399,"2016-12-14 01:33:22","None","3349443","3349443",3,3,"2016-12-14 02:27:50"
41130350,"2016-12-13 20:52:44","None","4941992","4941992",0,1,"2016-12-14 02:33:12"
41131332,"2016-12-13 22:03:00","None","7245907","None",1,1,"2016-12-14 02:56:07"
41134580,"2016-12-14 03:53:05","None","4891738","-1",3,0,"2016-12-14 04:23:40"
41131728,"2016-12-13 22:34:30","None","5080995","334831",7,6,"2016-12-14 04:31:05"
40671057,"2016-11-18 06:53:42","None","6313251","None",0,1,"2016-12-14 05:03:38"
41134593,"2016-12-14 03:55:21","None","2008194","2008194",0,5,"2016-12-14 05:56:01"
40321232,"2016-10-29 16:32:15","None","2238226","-1",5,5,"2016-12-14 06:07:19"
41136102,"2016-12-14 06:24:46","None","7252713","None",1,0,"2016-12-14 09:40:21"
41138334,"2016-12-14 08:53:25","None","2641587","None",2,2,"2016-12-14 11:29:40"
41132689,"2016-12-14 00:07:55","None","5678534","None",3,2,"2016-12-14 12:07:46"
41143891,"2016-12-14 13:30:37","None","1714410","None",3,2,"2016-12-14 13:48:26"
41143547,"2016-12-14 13:12:46","None","1951176","1951176",0,2,"2016-12-14 14:20:46"
38516963,"2016-07-22 01:49:21","None","5048332","None",1,0,"2016-12-14 14:36:23"
41145800,"2016-12-14 15:04:59","None","3109123","3109123",1,7,"2016-12-14 15:09:01"
41149048,"2016-12-14 17:53:26","None","1346521","None",1,0,"2016-12-14 18:46:26"
41150457,"2016-12-14 18:36:59","None","None","None",3,3,"2016-12-14 19:44:20"
41081462,"2016-12-10 23:37:23","None","434621","None",2,0,"2016-12-14 23:29:22"
41150462,"2016-12-14 19:18:01","None","4068846","-1",0,1,"2016-12-15 04:22:22"
41144206,"2016-12-14 13:46:13","None","5410835","5410835",3,8,"2016-12-15 05:35:20"
41136854,"2016-12-14 07:15:41","None","5120502","3415409",3,0,"2016-12-15 06:28:08"
41157493,"2016-12-15 06:08:03","None","7300541","None",2,6,"2016-12-15 06:54:52"
4115792,"2010-11-06 23:47:07","None","474283","None",1,3,"2010-11-07 00:07:24"
41159512,"2016-12-15 08:24:55","None","2901002","None",2,3,"2016-12-15 08:33:18"
41154046,"2016-12-14 23:32:28","None","2261062","None",2,7,"2016-12-15 09:47:54"
41161122,"2016-12-15 09:52:22","None","1919583","None",0,1,"2016-12-15 10:53:21"
41145831,"2016-12-14 15:06:43","None","1538049","1538049",3,1,"2016-12-15 11:13:19"
41162780,"2016-12-15 11:14:25","None","2891324","None",0,2,"2016-12-15 11:20:04"
41162036,"2016-12-15 10:36:45","None","6281477","6281477",2,5,"2016-12-15 11:22:45"
41158486,"2016-12-15 07:17:53","None","2900180","None",1,0,"2016-12-15 12:44:53"
40448784,"2016-11-06 11:25:33","None","1000626","None",1,0,"2016-12-15 13:04:02"
41164229,"2016-12-15 00:29:37","None","1951176","None",0,2,"2016-12-15 13:23:59"
41164426,"2016-12-15 00:40:33","None","1951176","None",2,3,"2016-12-15 13:36:25"
41161809,"2016-12-15 10:24:21","None","1951176","802362",1,0,"2016-12-15 13:38:07"
41165642,"2016-12-15 13:42:17","None","4500078","4500078",3,5,"2016-12-15 13:56:39"
41165029,"2016-12-15 13:10:54","None","6034446","None",1,0,"2016-12-15 14:48:25"
41166681,"2016-12-15 14:32:18","None","5080995","198401",57,5,"2016-12-15 15:11:07"
41068858,"2016-12-09 21:03:38","None","1168308","None",3,0,"2016-12-15 15:56:00"
41141264,"2016-12-14 11:19:00","None","419116","None",1,0,"2016-12-15 17:11:21"
41079660,"2016-12-10 19:54:42","None","299894","None",3,1,"2016-12-15 17:37:35"
41142208,"2016-12-14 00:05:33","None","2847699","None",1,0,"2016-12-15 18:00:27"
41169466,"2016-12-15 16:56:41","None","419116","None",0,0,"2016-12-15 19:14:43"
41171045,"2016-12-15 18:33:07","None","4706171","None",1,0,"2016-12-15 19:36:07"
41171613,"2016-12-15 19:09:36","None","3707607","None",1,2,"2016-12-15 19:37:29"
41171894,"2016-12-15 19:27:40","None","114795","None",1,2,"2016-12-15 19:55:40"
41172457,"2016-12-15 20:03:28","None","5131255","None",1,1,"2016-12-15 20:47:25"
40955223,"2016-12-04 03:59:12","None","5574315","None",0,0,"2016-12-15 21:05:52"
41153830,"2016-12-14 23:09:37","None","114795","None",3,0,"2016-12-15 22:26:54"
